"area","balcony","basement","bath_tube","building_plot","cabletv","ceiling","cheminee","elevator","first_time","floors","furnished","home_type","kids_friendly","laundry","minergie","new_building","newly_built","oldbuilding","oven","parking_indoor","parking_outside","playground","pool","price","quiet","raised_groundfloor","rooms","sale","sunny","terrace","topstorage","veranda","wheelchair","year","year_built","zipcode"
83,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,"569000.0CHF",0,0,3.5,NA,0,0,0,0,0,2018,2006,1261
125,0,0,0,0,1,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,"1150000.0CHF",0,0,4.5,1,0,0,0,0,0,2013,2008,1028
122,1,0,0,0,1,0,0,1,0,1,0,"Wohnung",1,0,0,0,1,0,0,0,0,0,0,"890000.0CHF",0,0,4.5,1,0,0,0,0,0,2014,2014,8121
107,1,0,0,0,0,0,1,1,0,1,0,"Wohnung",0,0,0,0,0,0,0,1,0,0,0,"440000.0CHF",0,0,4.5,NA,0,0,0,0,0,2018,2011,7000
130,1,0,0,0,0,0,0,1,0,1,0,"Terrassenwohnung",0,0,0,0,1,0,0,1,0,0,0,"1685000.0CHF",0,0,3.5,1,0,0,0,0,0,2013,2012,6612
153,1,0,0,0,1,0,0,1,0,4,0,"Wohnung",1,0,0,0,0,0,0,1,1,0,0,"2600000.0CHF",0,0,3.5,1,0,0,0,0,0,2018,2014,6900
111,1,0,0,0,0,0,0,1,0,4,0,"Wohnung",0,0,0,0,1,0,0,1,1,0,0,"1290000.0CHF",0,0,3.5,NA,0,0,0,0,0,2019,2018,1010
117,1,0,0,0,0,0,0,1,0,1,0,"Wohnung",0,0,1,0,1,0,0,1,0,0,0,"905000.0CHF",0,0,4.5,NA,0,0,0,0,0,2013,2018,8162
68,1,0,0,0,0,0,0,0,0,2,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,"719000.0CHF",0,0,3.5,NA,0,0,0,0,0,2014,2009,7031
28,0,0,0,0,0,0,0,0,0,3,0,"Studio",0,0,0,0,1,0,0,0,1,0,0,"140000.0CHF",0,0,1.5,1,0,0,0,0,0,2016,2018,1957
124,1,0,0,0,0,0,0,1,0,2,0,"Terrassenwohnung",1,0,0,1,1,0,0,1,1,0,0,"620000.0CHF",0,0,4.5,1,0,0,0,0,1,2015,2015,6110
90,0,0,0,0,0,0,0,0,0,3,0,"Wohnung",0,0,0,0,0,0,0,1,0,0,0,"462000.0CHF",0,0,3.5,NA,0,0,0,0,0,2015,1978,1208
113,0,0,0,0,0,0,0,0,0,2,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,"595000.0CHF",0,0,3.5,1,0,0,0,0,0,2014,1726,1585
116,1,0,0,0,0,0,0,1,0,2,0,"Wohnung",0,0,0,0,1,0,0,0,0,0,0,"350000.0CHF",0,0,4.5,NA,0,0,0,0,0,2013,2015,8854
100,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,1,0,0,0,0,0,0,"1150000.0CHF",0,0,3.5,1,0,0,0,0,0,2015,2016,1820
233,1,0,0,0,0,0,0,1,0,4,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,"2240000.0CHF",0,0,7,NA,0,0,0,0,0,2015,2005,1936
90,1,0,0,0,1,0,0,0,0,1,0,"Wohnung",1,0,0,0,0,0,0,0,0,0,0,"295000.0CHF",0,0,4.5,1,0,0,0,0,0,2013,1985,4900
73,1,0,0,0,0,0,0,1,0,1,0,"Wohnung",1,0,0,0,1,0,0,1,0,0,0,"475000.0CHF",0,0,3.5,NA,0,0,0,0,0,2017,2019,1136
70,1,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,1,0,0,0,"528000.0CHF",0,0,3.5,NA,0,0,0,0,0,2013,2015,1884
93,1,0,0,0,1,0,0,1,0,1,0,"Wohnung",0,0,1,1,1,0,0,1,1,0,0,"990000.0CHF",0,0,3,NA,0,0,0,0,1,2017,2016,8222
131,1,0,0,0,0,0,0,1,0,3,0,"Wohnung",1,0,0,0,0,0,0,0,1,0,0,"1175000.0CHF",0,0,4.5,NA,0,0,0,0,0,2014,2008,8843
72,0,0,0,0,0,0,0,0,0,2,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,"810000.0CHF",0,0,3,1,0,0,0,0,0,2016,2004,7250
27,1,0,0,0,0,0,0,0,0,3,0,"Wohnung",0,0,0,0,0,0,0,0,1,0,0,"525000.0CHF",0,0,3.5,NA,0,0,0,0,0,2015,1978,3965
74,1,0,0,0,1,0,0,1,0,2,0,"Wohnung",0,0,0,0,0,0,0,1,0,0,0,"640000.0CHF",0,0,3.5,1,0,0,0,0,0,2019,1975,6006
105,1,0,0,0,0,0,0,1,0,3,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,"395000.0CHF",0,0,3.5,NA,0,0,0,0,0,2017,2009,6048
186,1,0,0,0,0,0,1,1,0,1,0,"Attika",1,0,0,0,1,0,0,1,1,0,0,"655000.0CHF",0,0,5.5,1,0,0,0,0,0,2016,2014,1871
102,0,0,0,0,0,0,1,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,1,0,0,"1290000.0CHF",0,0,5,1,0,0,0,0,0,2014,1915,1255
162,1,0,0,0,0,0,0,1,1,10,0,"Attika",0,0,0,0,0,0,0,0,0,0,0,"1720000.0CHF",0,0,5.5,1,0,0,0,0,0,2012,1850,1297
78,1,0,0,0,0,0,0,0,0,3,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,"690000.0CHF",0,0,3.5,NA,0,0,0,0,0,2017,2011,6926
106,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,1,1,0,0,"1250000.0CHF",0,0,2.5,1,0,0,0,0,0,2014,2008,1820
100,1,0,0,0,1,0,1,1,0,1,0,"Wohnung",1,0,0,0,0,0,0,1,1,0,0,"580000.0CHF",0,0,4.5,1,0,0,0,0,0,2019,1991,8637
120,1,0,0,0,0,0,1,1,0,1,0,"Dachwohnung",1,0,0,1,1,0,0,1,0,0,0,"640000.0CHF",0,0,4,1,0,0,0,0,1,2015,2016,3713
261,1,0,0,0,1,0,1,1,0,3,0,"Wohnung",1,0,0,0,1,0,0,1,1,0,0,"3703000.0CHF",0,0,5.5,1,0,0,0,0,0,2013,2012,7018
229,1,0,0,0,0,0,0,1,0,3,0,"Wohnung",0,0,0,0,1,0,0,0,0,0,0,"1400000.0CHF",0,0,7,NA,0,0,0,0,0,2013,2015,6600
81,1,0,0,0,1,0,0,0,0,1,0,"Wohnung",1,0,0,0,1,0,0,0,0,0,0,"690000.0CHF",0,0,3.5,NA,0,0,0,0,0,2019,2012,8806
126,1,0,0,0,0,0,0,1,0,2,0,"Wohnung",0,0,0,0,0,0,0,1,0,0,0,"805000.0CHF",0,0,4.5,1,0,0,0,0,1,2014,2011,4800
201,0,0,0,0,1,0,1,1,0,5,0,"Attika",1,0,0,0,0,0,0,1,1,0,0,"2650000.0CHF",0,0,5.5,1,0,0,0,0,0,2017,1992,1095
136,1,0,0,0,1,0,0,1,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,"780000.0CHF",0,0,5.5,1,0,0,0,0,1,2015,2008,8306
110,1,0,0,0,0,0,0,1,0,1,0,"Wohnung",0,0,0,0,1,0,0,1,0,0,0,"660000.0CHF",0,0,4.5,1,0,0,0,0,0,2014,2013,6030
67,0,0,0,0,0,0,0,1,0,2,0,"Wohnung",0,0,1,0,1,0,0,0,1,0,0,"575000.0CHF",0,0,2.5,1,0,0,0,0,0,2014,2014,1260
120,0,0,0,0,1,0,0,1,0,2,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,"840000.0CHF",0,0,3.5,1,0,0,0,0,0,2015,2012,8302
76,1,0,0,0,1,0,1,1,1,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,"800000.0CHF",0,0,3,NA,0,0,0,0,1,2014,1984,9300
145,0,0,0,0,0,0,0,0,0,1,0,"Terrassenwohnung",0,0,0,0,1,0,0,0,0,0,0,"650000.0CHF",0,0,5.5,NA,0,0,0,0,0,2014,2013,8585
158,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,"584000.0CHF",0,0,4.5,NA,0,0,0,0,0,2014,1500,1206
174,0,0,0,0,1,0,0,1,0,1,0,"Maisonette",0,0,0,0,0,0,0,0,0,0,0,"184000.0CHF",0,0,4.5,NA,0,0,0,0,0,2012,1994,3324
116,1,0,0,0,1,0,0,1,0,1,0,"Wohnung",1,0,0,0,0,0,0,1,0,0,0,"680000.0CHF",0,0,3.5,1,0,0,0,0,0,2018,1981,6600
117,0,0,0,0,0,0,0,1,0,2,0,"Wohnung",0,0,0,0,0,0,0,0,1,0,0,"920000.0CHF",0,0,4.5,1,0,0,0,0,0,2015,2008,1815
120,1,1,1,0,1,0,1,1,0,1,0,"Wohnung",1,1,0,0,0,0,0,0,1,0,0,"495000.0CHF",0,0,5,NA,0,0,0,0,0,2015,2006,2543
204,1,0,0,0,1,0,1,1,0,3,0,"Attika",1,1,0,0,0,0,0,1,0,0,0,"1490000.0CHF",0,0,6.5,NA,0,0,0,0,0,2014,1989,1260
81,1,0,0,0,0,0,0,1,0,1,0,"Wohnung",1,0,0,0,0,0,0,0,1,0,0,"685000.0CHF",0,0,3,1,0,0,0,0,0,2019,1960,8706
126,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,1,0,0,0,0,0,0,"890000.0CHF",0,0,4.5,1,0,0,0,0,0,2017,2017,6850
146,1,0,0,0,0,0,1,1,0,1,0,"Wohnung",0,0,0,0,1,0,0,0,1,0,0,"950000.0CHF",0,0,5.5,1,0,0,0,0,1,2013,2013,7550
67,1,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,"695000.0CHF",0,0,3.5,NA,0,0,0,0,0,2013,1866,1880
154,0,0,0,0,0,0,0,0,0,3,0,"Dachwohnung",0,0,0,0,0,0,0,0,0,0,0,"598000.0CHF",0,0,5,NA,0,0,0,0,0,2019,1974,8897
127,0,0,0,0,0,0,0,1,0,1,0,"Maisonette",1,0,1,0,1,0,0,0,0,0,0,"960000.0CHF",0,0,4.5,1,0,0,0,0,1,2013,2014,3280
103,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,1,0,0,0,0,0,0,"510000.0CHF",0,0,3.5,NA,0,0,0,0,0,2012,2007,1802
110,1,0,0,0,1,0,1,1,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,1,0,0,"630000.0CHF",0,1,4.5,1,0,0,0,0,0,2018,2015,3126
161,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,"1850000.0CHF",0,0,7,1,0,0,0,0,0,2013,1999,1218
124,1,0,0,0,1,0,0,1,0,2,0,"Wohnung",0,0,0,0,1,0,0,1,0,0,1,"1695250.0CHF",0,0,3.5,1,0,0,0,0,1,2013,2013,6645
100,1,0,0,0,0,0,0,1,0,1,0,"Wohnung",1,0,0,0,0,0,0,0,1,0,0,"395000.0CHF",0,0,4.5,1,0,0,0,0,0,2019,1980,3015
120,0,0,0,0,0,0,0,0,0,2,0,"Attika",0,0,0,0,1,0,0,0,0,0,0,"2425000.0CHF",0,0,4,1,0,0,0,0,0,2012,2013,6612
158,0,0,0,0,0,0,0,0,0,2,0,"Wohnung",0,0,0,0,1,0,0,0,0,0,0,"849000.0CHF",0,0,5.5,1,0,0,0,0,0,2013,2013,1725
110,1,0,0,0,1,0,1,0,0,2,0,"Dachwohnung",0,0,0,0,0,0,0,1,0,0,0,"650000.0CHF",0,0,4.5,1,0,0,0,0,0,2019,1995,8955
117,0,0,0,0,0,0,0,0,0,3,0,"Terrassenwohnung",0,0,0,0,0,0,0,0,0,0,0,"1745000.0CHF",0,0,5.5,1,0,0,0,0,0,2012,1982,6318
111,1,0,0,0,0,0,0,1,0,1,0,"Wohnung",0,0,0,0,1,0,0,0,0,0,0,"855000.0CHF",0,0,4.5,1,0,0,0,0,0,2015,2015,7146
90,1,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,1,0,0,1,0,0,0,"870000.0CHF",0,0,3.5,1,0,0,0,0,0,2017,2017,6315
150,1,1,0,0,0,0,0,1,0,1,0,"Wohnung",0,1,0,0,1,0,0,1,1,0,0,"880000.0CHF",0,0,5.5,1,0,0,0,0,1,2014,2014,4334
82,0,0,0,0,0,0,1,1,0,2,0,"Attika",0,0,0,0,0,0,0,0,0,0,0,"895000.0CHF",0,0,3.5,1,0,0,0,0,0,2013,1996,4103
158,1,1,1,0,1,0,0,1,1,2,0,"Wohnung",0,1,0,0,1,0,0,0,0,0,0,"1295000.0CHF",0,0,5.5,1,0,0,0,0,1,2013,2015,8932
85,1,0,0,0,0,0,0,0,0,2,0,"Wohnung",0,0,0,0,1,0,0,1,1,0,0,"420000.0CHF",0,0,3.5,1,0,0,0,0,0,2013,2012,1870
101,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,1,0,0,1,0,0,0,"475000.0CHF",0,0,4.5,1,0,0,0,0,0,2016,2015,1541
70,0,0,0,0,1,0,0,0,0,1,0,"Terrassenwohnung",0,0,0,0,1,0,0,0,0,0,0,"460000.0CHF",0,0,3,1,0,0,0,0,0,2016,2016,3961
147,0,0,0,0,0,0,1,0,0,2,0,"Maisonette",0,0,0,0,0,0,0,1,0,0,0,"1130000.0CHF",0,0,5.5,NA,0,0,0,0,0,2014,2013,2563
138,1,0,0,0,1,0,0,0,0,3,0,"Wohnung",1,0,0,0,0,0,0,1,1,0,0,"524000.0CHF",0,0,5.5,NA,0,0,0,0,0,2019,1982,6999
94,1,0,0,0,0,0,0,1,0,3,0,"Wohnung",0,1,0,0,0,0,0,0,0,0,0,"790000.0CHF",0,0,2.5,NA,0,0,0,0,0,2013,1965,7503
22,1,0,0,0,1,0,0,0,0,4,0,"Wohnung",1,0,0,0,0,0,0,0,1,0,0,"69000.0CHF",0,0,1,1,0,0,0,0,0,2017,1979,7148
200,1,0,0,0,0,0,1,0,0,1,0,"Maisonette",0,0,0,0,0,0,0,1,0,0,0,"495000.0CHF",0,0,4.5,1,0,0,0,0,0,2014,1986,4853
100,0,0,0,0,0,0,0,0,0,2,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,"895000.0CHF",0,0,3.5,1,0,0,0,0,0,2014,2006,1997
138,0,0,0,0,0,0,0,0,0,3,0,"Studio",0,0,0,0,0,0,0,0,0,0,1,"1880000.0CHF",0,0,2.5,NA,0,0,0,0,0,2016,1984,1822
90,1,0,0,0,1,0,0,0,0,2,0,"Wohnung",1,0,0,0,0,0,0,1,0,0,0,"455000.0CHF",0,0,4,1,0,0,0,0,0,2018,1989,7462
89,0,0,0,0,0,0,0,1,0,1,0,"Wohnung",0,0,0,1,1,0,0,1,0,0,0,"850000.0CHF",0,0,3.5,1,0,0,0,0,0,2016,2015,7031
67,1,0,0,0,0,0,1,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,"365000.0CHF",0,0,3.5,NA,0,0,0,0,0,2014,1990,3048
156,1,0,0,0,1,0,1,1,0,3,0,"Maisonette",1,0,0,0,0,0,0,1,1,0,0,"835000.0CHF",0,0,6.5,1,0,0,0,0,0,2015,2000,8108
93,1,0,0,0,1,0,0,1,0,3,0,"Wohnung",1,0,0,0,0,0,0,0,0,0,0,"398000.0CHF",0,0,3.5,NA,0,0,0,0,0,2018,1993,6612
117,1,0,0,0,1,0,0,1,0,1,0,"Wohnung",1,0,0,0,1,0,0,1,1,0,0,"660000.0CHF",0,0,3.5,1,0,0,0,0,0,2018,2019,6532
102,0,0,0,0,0,0,0,0,0,2,0,"Wohnung",0,0,0,0,1,0,0,0,0,0,0,"780000.0CHF",0,0,4.5,1,0,0,0,0,0,2013,2013,1033
140,1,0,0,0,1,0,0,1,0,2,0,"Wohnung",1,0,0,1,0,0,0,1,1,0,0,"640000.0CHF",0,0,4.5,NA,0,0,0,0,1,2018,2008,8843
90,1,0,0,0,1,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,"790000.0CHF",0,0,4.5,NA,0,0,0,0,0,2012,1992,8604
110,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,1,1,0,0,"1240000.0CHF",0,0,4.5,1,0,0,0,0,0,2017,1989,1167
169,1,0,0,0,0,0,1,1,0,2,0,"Maisonette",0,1,0,0,1,0,0,0,0,0,0,"1925000.0CHF",0,0,4.5,1,0,0,0,0,1,2012,2013,7078
90,0,0,0,0,0,0,0,1,0,6,0,"Maisonette",0,0,0,0,0,0,0,0,0,0,0,"640000.0CHF",0,0,4.5,NA,0,0,0,0,0,2015,1973,1091
114,1,0,0,0,1,0,0,1,0,5,0,"Attika",1,0,0,0,0,0,0,1,1,0,0,"685000.0CHF",0,0,5.5,NA,0,0,0,0,1,2017,2016,7250
116,0,0,0,0,0,0,0,0,0,3,0,"Wohnung",0,0,0,0,1,0,0,0,0,0,0,"745000.0CHF",0,0,4.5,NA,0,0,0,0,0,2016,2014,7249
273,0,0,0,0,0,0,0,0,0,3,0,"Attika",0,0,0,1,0,0,0,1,0,0,0,"4100000.0CHF",0,0,6.5,NA,0,0,0,0,0,2016,1978,6900
125,1,0,0,0,0,0,0,1,0,1,0,"Wohnung",0,0,0,0,1,0,0,0,0,0,0,"1210000.0CHF",0,0,5,1,0,0,0,0,0,2017,2018,1252
110,0,0,0,0,0,0,0,0,0,3,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,"590000.0CHF",0,0,4.5,1,0,0,0,0,0,2013,1966,8808
108,1,0,0,0,0,0,0,1,0,4,0,"Wohnung",0,0,0,0,0,0,0,0,1,0,0,"550000.0CHF",0,0,4.5,NA,0,0,0,0,0,2017,1969,6330
60,1,0,0,0,0,0,0,0,0,2,0,"Wohnung",1,0,0,0,0,0,0,0,0,0,0,"380000.0CHF",0,0,3,1,0,0,0,0,0,2019,2015,9056
186,0,0,0,0,0,0,0,0,0,3,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,"1550000.0CHF",0,0,5,1,0,0,0,0,0,2014,2009,1233
105,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",1,0,0,0,0,0,0,0,0,0,0,"650000.0CHF",0,0,4.5,NA,0,0,0,0,0,2013,1976,1660
140,1,0,0,0,1,0,1,1,0,5,0,"Attika",1,0,0,0,0,0,0,1,1,0,0,"1670000.0CHF",0,0,4.5,1,0,0,0,0,0,2017,2000,7270
137,1,1,0,0,1,0,0,1,0,1,0,"Wohnung",1,1,0,0,0,0,0,0,1,0,0,"630000.0CHF",0,0,5.5,NA,0,0,0,0,0,2016,1999,6900
106,1,0,0,0,1,0,0,1,0,4,0,"Attika",0,0,0,0,1,0,0,1,0,0,0,"820000.0CHF",0,0,3.5,1,0,0,0,0,0,2014,2013,8600
108,1,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,1,0,0,"435000.0CHF",0,0,4.5,NA,0,0,0,0,0,2012,2008,1009
80,0,0,0,0,0,0,0,1,0,4,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,"345000.0CHF",0,0,4.5,1,0,0,0,0,0,2014,1973,5210
85,1,0,0,0,0,0,0,1,0,2,0,"Wohnung",1,0,1,1,1,0,0,1,0,0,0,"485000.0CHF",0,0,3.5,NA,0,0,0,0,0,2019,2018,4852
72,1,0,0,0,1,0,0,1,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,1,0,0,"485000.0CHF",0,0,2.5,1,0,0,0,0,0,2017,2000,6370
139,0,0,0,0,0,0,0,0,0,2,0,"Wohnung",0,0,0,0,1,0,0,0,0,0,0,"599000.0CHF",0,0,4.5,1,0,0,0,0,0,2017,2016,2065
95,1,0,0,0,1,1,0,0,0,2,0,"Terrassenwohnung",1,0,1,1,1,0,0,1,0,0,0,"750000.0CHF",0,0,4.5,NA,0,0,1,0,1,2018,2016,8873
151,1,0,0,0,0,0,1,1,0,3,0,"Wohnung",0,0,0,0,1,0,0,1,1,0,0,"960000.0CHF",0,0,4.5,1,0,0,0,0,0,2013,2012,1660
70,1,0,0,0,1,0,0,0,0,2,0,"Wohnung",0,0,0,0,0,0,0,1,1,0,0,"335000.0CHF",0,0,3.5,1,0,0,0,0,0,2019,1870,5616
101,1,0,0,0,0,0,0,1,0,1,0,"Wohnung",0,0,0,0,1,0,0,0,0,0,0,"450000.0CHF",0,0,3.5,NA,0,0,0,0,0,2015,2013,6344
110,1,0,0,0,1,0,0,1,0,3,0,"Wohnung",1,0,0,0,0,0,0,1,0,0,0,"740000.0CHF",0,0,4.5,1,0,0,0,0,0,2017,2003,6037
146,0,0,0,0,0,0,0,0,0,2,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,"755000.0CHF",0,0,5.5,1,0,0,0,0,0,2014,2001,8635
125,1,0,0,0,1,0,0,0,0,2,0,"Wohnung",1,0,0,0,0,0,0,1,0,0,0,"790000.0CHF",0,0,5.5,NA,0,0,0,0,0,2013,2000,3065
112,1,0,0,0,1,0,0,1,0,1,0,"Wohnung",1,0,0,0,1,0,0,1,0,0,0,"899000.0CHF",0,0,3.5,1,0,0,0,0,0,2015,2014,8605
140,1,0,0,0,0,0,0,1,0,1,0,"Wohnung",1,0,0,0,0,0,0,1,0,0,0,"590000.0CHF",0,0,4.5,1,0,0,0,0,0,2015,1988,4900
138,1,0,0,0,1,0,0,1,0,2,0,"Wohnung",1,0,1,1,1,0,0,1,0,0,0,"909000.0CHF",0,0,3.5,1,0,0,0,0,1,2013,2012,8157
110,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,"440000.0CHF",0,0,4.5,1,0,0,0,0,0,2014,1992,3998
152,1,0,0,0,1,0,1,1,0,1,0,"Wohnung",1,0,0,0,0,0,0,1,1,0,0,"540000.0CHF",0,0,4,NA,0,0,0,0,0,2017,2009,8753
99,1,0,0,0,0,0,0,1,1,2,0,"Dachwohnung",0,0,0,0,1,0,0,0,0,0,0,"830000.0CHF",0,0,3.5,1,0,0,0,0,1,2014,2015,4132
134,1,0,0,0,1,0,0,1,0,3,0,"Maisonette",1,0,0,0,0,0,0,1,0,0,0,"425000.0CHF",0,0,4.5,NA,0,0,0,0,0,2016,1997,7078
185,1,0,0,0,1,0,0,1,0,1,0,"Terrassenwohnung",0,0,0,0,1,0,0,0,1,0,0,"855000.0CHF",0,0,4.5,1,0,0,0,0,1,2014,2013,8730
87,0,0,0,0,0,0,0,1,0,1,0,"Wohnung",1,0,0,0,0,0,0,0,0,0,0,"395000.0CHF",0,0,4,1,0,0,0,0,0,2014,1976,3954
155,1,0,0,0,0,0,0,1,0,1,0,"Attika",0,0,0,0,1,0,0,0,0,0,0,"3375000.0CHF",0,0,5.5,1,0,0,0,0,0,2014,2013,8703
83,1,0,0,0,1,0,0,1,0,1,0,"Wohnung",0,0,0,1,1,0,0,1,1,0,0,"460000.0CHF",0,0,3.5,1,0,0,0,0,1,2017,2018,1977
68,0,0,0,0,0,0,0,0,0,2,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,"425000.0CHF",0,0,2.5,1,0,0,0,0,0,2017,2005,6600
125,0,0,0,0,0,0,0,1,0,1,0,"Wohnung",0,0,0,0,1,0,0,0,0,0,0,"740000.0CHF",0,0,5,1,0,0,0,0,0,2014,2012,6460
80,1,1,0,0,0,0,0,1,0,4,0,"Wohnung",1,0,0,0,1,0,0,1,1,0,0,"760000.0CHF",0,0,3.5,NA,0,0,0,0,0,2018,2019,5042
98,1,0,0,0,1,0,0,0,0,1,0,"Wohnung",1,0,0,0,0,0,0,1,0,0,0,"850000.0CHF",0,0,4.5,1,0,0,0,0,0,2018,1978,8712
91,1,0,0,0,1,0,0,1,0,2,0,"Wohnung",1,0,0,0,0,0,0,1,1,0,0,"680000.0CHF",0,0,4.5,NA,0,0,0,0,0,2018,1992,3966
98,1,0,0,0,1,0,0,1,0,2,0,"Wohnung",0,0,1,1,1,0,0,1,0,0,0,"525000.0CHF",0,0,3.5,1,0,0,0,0,1,2018,2016,9410
172,0,0,0,0,0,0,0,0,0,2,0,"Maisonette",0,0,0,0,0,0,0,0,0,0,0,"2320000.0CHF",0,0,6.5,1,0,0,0,0,0,2012,1993,3963
116,1,1,0,0,0,0,0,1,0,1,0,"Wohnung",1,0,0,0,0,0,0,0,0,0,0,"480000.0CHF",0,0,3.5,NA,0,0,0,0,0,2017,1976,5722
128,0,0,0,0,0,0,1,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,"950000.0CHF",0,0,4.5,NA,0,0,0,0,0,2013,1930,6612
109,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",1,0,0,0,0,0,0,0,0,0,0,"740000.0CHF",0,0,3.5,1,0,0,0,0,0,2019,1972,1997
100,0,0,0,0,0,0,0,0,0,3,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,"1210000.0CHF",0,0,4.5,NA,0,0,0,0,0,2015,1999,1218
130,1,0,0,0,0,0,1,1,0,3,0,"Wohnung",1,0,0,0,1,0,0,1,0,0,0,"2260000.0CHF",0,0,5.5,1,0,0,0,0,0,2019,2019,8050
90,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,1,1,0,0,"690000.0CHF",0,0,3.5,1,0,0,0,0,0,2016,2012,1073
247,1,0,0,0,0,0,0,1,0,1,0,"Attika",0,0,0,0,1,0,0,0,0,0,0,"620000.0CHF",0,0,6.5,NA,0,0,0,0,1,2013,2018,8444
168,1,0,0,0,0,0,0,1,0,5,0,"Dachwohnung",0,0,0,0,1,0,0,0,1,0,0,"630000.0CHF",0,0,6.5,NA,0,0,0,0,1,2013,2019,7460
183,1,0,0,0,0,0,0,1,0,3,0,"Dachwohnung",0,0,0,0,0,0,0,0,0,0,0,"695000.0CHF",0,0,5.5,NA,0,0,0,0,0,2012,1995,8903
145,1,0,0,0,1,0,0,0,0,2,0,"Wohnung",1,0,0,0,0,0,0,1,0,0,0,"1220000.0CHF",0,0,4.5,NA,0,0,0,0,0,2016,2005,8625
160,1,0,0,0,0,0,0,1,0,4,0,"Dachwohnung",0,0,0,0,1,0,0,0,1,0,0,"550000.0CHF",0,0,5.5,1,0,0,0,0,0,2019,2017,2206
92,1,0,0,0,0,0,0,0,0,2,0,"Wohnung",0,0,0,0,0,0,0,0,1,0,0,"546000.0CHF",0,0,4,NA,0,0,0,0,0,2014,2003,6835
117,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,1,0,0,0,0,0,0,"565000.0CHF",0,0,5.5,1,0,0,0,0,0,2018,2019,2575
110,1,1,0,0,0,0,1,1,0,2,0,"Maisonette",0,1,0,0,0,0,0,1,0,0,0,"495000.0CHF",0,0,4.5,1,0,0,0,0,0,2017,1984,5213
121,1,0,0,0,0,0,0,1,1,2,0,"Terrassenwohnung",1,0,0,0,1,0,0,0,0,0,0,"950000.0CHF",0,0,3.5,1,0,0,0,0,1,2017,2017,4515
90,0,0,0,0,0,0,0,1,0,2,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,0,"730000.0CHF",0,0,3.5,NA,0,0,0,0,0,2014,2000,1820
94,0,0,0,0,1,0,0,1,0,2,0,"Wohnung",0,0,0,0,1,0,0,0,0,0,0,"785000.0CHF",0,0,3.5,1,0,0,0,0,0,2014,2015,5412
133,0,0,0,0,0,0,0,1,0,1,0,"Terrassenwohnung",0,0,0,0,0,0,0,0,0,0,0,"895000.0CHF",0,0,4.5,NA,0,0,0,0,0,2015,1982,7078
