"area","balcony","basement","bath_tube","building_plot","cabletv","ceiling","cheminee","elevator","first_time","floors","furnished","home_type","kids_friendly","laundry","minergie","oven","parking_indoor","parking_outside","playground","pool","quiet","raised_groundfloor","rooms","sale","sunny","terrace","topstorage","veranda","wheelchair","zipcode","age"
50,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,2.5,1,0,0,0,0,0,"6823",28
120,1,0,0,0,0,0,0,0,0,2,0,"Maisonette",0,0,0,0,1,0,0,0,0,0,5.5,1,0,0,0,0,1,"5028",27
160,0,0,0,0,0,0,1,1,0,1,0,"Wohnung",0,0,0,0,0,1,0,0,0,0,5,1,0,0,0,0,0,"3963",50
98,1,0,0,0,1,0,0,0,0,1,0,"Wohnung",0,1,0,0,0,0,0,0,0,0,4.5,1,0,0,0,0,0,"8755",34
120,1,0,0,0,0,0,1,1,0,5,0,"Wohnung",1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,"6614",20
91,1,0,0,0,0,0,0,1,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,2.5,1,0,0,0,0,1,"3987",24
82,0,0,0,0,0,0,0,1,0,1,0,"Wohnung",1,0,0,0,1,1,0,0,0,0,3.5,1,0,0,0,0,0,"1872",3
57,0,0,0,0,0,0,0,0,0,6,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,"1884",31
127,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,4.5,1,0,0,0,0,0,"3977",7
90,0,0,0,0,0,0,0,0,0,3,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,4.5,1,0,0,0,0,0,"8570",57
118,0,0,0,0,0,0,0,1,0,2,0,"Wohnung",1,0,0,0,1,1,0,0,0,0,4.5,1,0,0,0,0,0,"3800",15
86,0,0,0,0,0,0,0,1,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,4.5,1,0,0,0,0,0,"1297",17
102,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,"1972",39
77,1,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,"4410",14
215,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,"1293",32
101,0,0,0,0,0,0,0,0,0,2,0,"Maisonette",0,0,0,0,0,0,0,0,0,0,4.5,1,0,0,0,0,0,"4704",56
80,1,0,0,0,0,0,0,0,0,4,0,"Wohnung",0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,"1873",12
50,0,0,0,0,0,0,0,0,0,3,0,"Wohnung",0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,"1997",41
57,0,0,0,0,0,0,0,0,0,2,0,"Wohnung",0,0,0,0,1,1,0,0,0,0,2,1,0,0,0,0,0,"7550",27
81,1,0,0,0,0,0,0,1,0,2,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,3.5,1,0,0,0,0,0,"1040",2
124,1,0,0,0,1,0,1,1,0,2,0,"Wohnung",1,0,0,0,1,1,0,0,0,0,4.5,1,0,0,0,0,0,"6373",35
143,0,0,0,0,0,0,0,0,0,2,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,5.5,1,0,0,0,0,0,"1950",17
100,1,0,0,0,1,0,1,1,0,3,0,"Attika",0,0,1,0,1,0,0,0,0,0,3.5,1,0,0,0,0,1,"5706",3
139,1,0,0,0,0,0,1,1,0,3,0,"Wohnung",1,0,0,0,1,1,0,0,0,0,3.5,1,0,0,0,0,1,"8575",19
275,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,"4103",29
96,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,4.5,1,0,0,0,0,0,"1873",11
23,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"1226",32
126,1,0,0,0,0,0,0,1,0,2,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,4.5,1,0,0,0,0,0,"1660",5
55,0,0,0,0,0,0,0,0,0,4,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,"3800",7
88,1,0,0,0,1,0,0,1,0,1,0,"Wohnung",1,0,0,0,0,0,0,0,0,0,3.5,1,0,0,0,0,1,"5443",4
172,1,0,0,0,0,0,1,1,0,3,0,"Terrassenwohnung",1,0,0,0,0,0,0,0,0,0,4.5,1,0,0,0,0,0,"8854",9
70,1,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,3.5,1,0,0,0,0,0,"1928",13
137,1,0,0,0,0,0,0,1,0,4,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,6.5,1,0,0,0,0,0,"1205",67
180,0,0,0,0,0,0,0,0,0,4,0,"Wohnung",0,0,0,0,0,1,0,0,0,0,4.5,1,0,0,0,0,0,"1400",34
114,1,0,0,0,0,0,0,1,0,2,0,"Wohnung",0,0,0,0,1,1,0,0,0,0,4.5,1,0,0,0,0,0,"1700",17
55,1,0,0,0,0,0,0,1,0,2,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,2.5,1,0,0,0,0,0,"1532",10
80,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,"1607",42
99,0,0,0,0,0,0,0,0,0,1,0,"Terrassenwohnung",0,0,0,0,0,0,0,0,0,0,4.5,1,0,0,0,0,0,"8903",7
102,1,0,0,0,0,0,0,1,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,4.5,1,0,0,0,0,0,"1907",7
30,0,0,0,0,0,0,0,1,0,1,0,"Wohnung",0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,"7513",39
111,0,0,0,0,0,0,0,0,0,-1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,3.5,1,0,0,0,0,0,"1941",4
175,1,0,0,0,0,0,0,0,0,2,0,"Wohnung",0,0,0,0,0,1,0,0,0,0,5.5,1,0,0,0,0,0,"1040",12
54,1,1,1,0,1,0,0,1,0,3,0,"Wohnung",0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,"3954",28
127,0,0,0,0,0,0,0,0,0,2,0,"Wohnung",0,0,0,0,1,0,0,0,0,0,4.5,1,0,0,0,0,0,"1965",42
51,1,0,0,0,1,0,0,1,0,2,0,"Wohnung",0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,"1000",6
137,0,0,0,0,0,0,0,1,0,3,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,5.5,1,0,0,0,0,1,"5737",6
140,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,4.5,1,0,0,0,0,0,"1305",28
108,1,0,0,0,1,0,0,1,0,1,0,"Wohnung",1,0,0,0,1,1,0,1,0,1,2.5,1,0,0,0,0,1,"6933",7
110,1,1,0,0,0,0,0,0,0,2,0,"Wohnung",0,1,0,0,0,0,0,0,0,0,4.5,1,0,0,0,0,0,"9044",34
100,1,0,0,0,0,0,0,1,0,3,0,"Wohnung",1,0,0,0,1,1,0,0,0,0,4.5,1,0,0,0,0,0,"7013",16
170,1,0,0,0,0,0,1,1,0,1,0,"Wohnung",0,0,0,0,1,0,0,0,0,0,5,1,0,0,0,0,0,"1936",22
130,1,0,0,0,0,0,1,0,0,2,0,"Maisonette",1,0,0,0,1,0,0,0,0,0,4.5,1,0,0,0,0,0,"8155",25
142,1,0,0,0,1,0,0,0,0,1,0,"Attika",0,0,0,0,0,1,0,0,0,0,4.5,1,0,0,0,0,0,"6992",9
70,0,0,0,0,0,0,0,0,0,2,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,"7460",12
109,1,0,0,0,0,0,1,0,0,4,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,4.5,1,0,0,0,0,0,"2740",38
160,1,0,0,0,0,0,0,1,0,4,0,"Wohnung",1,0,0,0,0,0,0,0,0,0,5.5,1,0,0,0,0,0,"8856",25
157,1,0,0,0,0,0,0,1,1,3,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,4.5,1,0,0,0,0,0,"7503",5
70,0,0,0,0,0,0,0,1,0,4,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,"1815",44
90,1,1,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,1,0,0,0,0,0,4.5,1,0,0,0,0,0,"4616",1
167,1,0,0,0,0,0,0,1,0,3,0,"Attika",0,0,0,0,0,0,0,0,0,0,4.5,1,0,0,0,0,0,"1926",9
77,1,0,0,0,0,0,1,0,0,2,0,"Wohnung",0,0,0,0,1,0,0,0,0,0,3.5,1,0,0,0,0,0,"3624",33
95,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,"8046",11
88,0,0,0,0,0,0,0,1,0,3,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,2.5,1,0,0,0,0,0,"6912",11
102,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,4.5,1,0,0,0,0,0,"1354",7
84,1,0,0,0,0,0,0,1,0,4,0,"Wohnung",0,0,0,0,1,0,0,0,0,0,3.5,1,0,0,0,0,0,"6020",5
127,1,0,0,0,1,0,0,1,0,1,0,"Wohnung",0,0,0,0,0,1,0,0,0,0,4,1,0,0,0,0,0,"1218",51
50,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,2.5,1,0,0,0,0,0,"1860",7
128,0,0,0,0,0,0,0,0,0,2,0,"Wohnung",0,0,0,0,0,1,0,0,0,0,3.5,1,0,0,0,0,0,"6963",5
162,1,0,0,0,1,0,0,1,0,1,0,"Terrassenwohnung",1,0,0,0,1,1,0,0,0,0,4.5,1,0,0,0,0,0,"6014",5
133,1,0,0,0,1,0,0,1,0,3,0,"Wohnung",0,0,0,0,0,1,0,0,0,0,4.5,1,0,0,0,0,0,"4663",0
137,0,0,0,0,0,0,0,1,0,1,0,"Wohnung",0,0,0,0,1,0,0,0,0,0,5.5,1,0,0,0,0,0,"1009",14
150,1,0,0,0,0,0,0,1,0,1,0,"Wohnung",1,0,0,0,0,1,0,0,0,0,4.5,1,0,0,0,0,0,"8330",3
108,1,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,1,0,0,0,0,3.5,1,0,0,0,0,0,"1630",3
86,0,0,0,0,0,0,0,0,0,3,0,"Wohnung",0,0,0,0,1,1,0,0,0,0,3.5,1,0,0,0,0,0,"1957",5
110,1,0,0,0,0,0,0,0,0,3,0,"Wohnung",0,0,0,0,1,0,0,0,0,0,4.5,1,0,0,0,0,0,"2504",20
120,0,0,0,0,0,0,0,1,0,2,0,"Dachwohnung",0,0,0,0,0,0,0,0,0,0,5.5,1,0,0,0,0,1,"8964",7
65,1,0,0,0,0,0,1,1,0,6,0,"Wohnung",0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,"7050",46
110,0,0,0,0,0,0,0,0,0,-1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,"3972",12
98,1,0,0,0,0,0,0,1,0,2,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,4.5,1,0,0,0,0,0,"1052",8
120,1,0,0,0,1,0,0,1,0,2,0,"Wohnung",1,0,0,0,1,1,0,0,0,0,4.5,1,0,0,0,0,1,"3312",2
74,1,0,0,0,0,0,0,1,0,2,0,"Wohnung",0,0,0,0,1,1,0,0,0,0,3.5,1,0,0,0,0,0,"1814",50
110,0,0,0,0,0,0,0,0,0,4,0,"Wohnung",0,0,0,0,1,0,0,0,0,0,4,1,0,0,0,0,0,"1226",2
67,1,0,0,0,1,0,0,1,0,5,0,"Wohnung",0,0,0,0,0,1,0,0,0,0,2.5,1,0,0,0,0,0,"6600",23
195,0,0,0,0,0,0,0,1,0,2,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,4.5,1,0,0,0,0,0,"1820",146
81,1,0,0,0,0,0,0,0,0,1,0,"Wohnung",1,0,0,0,1,1,0,0,0,0,3.5,1,0,0,0,0,0,"1653",3
137,1,0,0,0,0,0,0,1,0,2,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,5.5,1,0,0,0,0,1,"3902",9
190,0,0,0,0,0,0,0,0,0,-1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,"6612",6
28,1,0,0,0,0,0,0,0,0,2,0,"Wohnung",1,0,0,0,0,0,0,0,0,0,1.5,1,0,0,0,0,0,"7018",43
143,1,0,0,0,0,0,0,1,0,3,0,"Wohnung",1,0,0,0,1,1,0,0,0,0,3.5,1,0,0,0,0,0,"6945",8
90,1,0,0,0,1,0,0,1,0,1,0,"Wohnung",1,0,0,0,1,0,0,0,0,0,3.5,1,0,0,0,0,0,"5223",1
75,1,0,0,0,0,0,0,0,0,2,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,3.5,1,0,0,0,0,0,"3963",38
163,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,4.5,1,0,0,0,0,0,"9422",4
36,0,0,0,0,0,0,0,0,0,3,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,1.5,1,0,0,0,0,0,"3954",36
110,1,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,1,0,0,0,0,0,4.5,1,0,0,0,0,0,"1974",9
188,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,"6952",7
157,0,0,0,0,0,0,0,1,0,1,0,"Wohnung",0,0,0,0,0,1,0,0,0,0,5.5,1,0,0,0,0,0,"1376",31
100,1,0,0,0,0,0,0,0,0,2,0,"Maisonette",0,0,0,0,0,1,0,0,0,0,3.5,1,0,0,0,0,0,"1913",3
74,1,0,0,0,1,0,0,1,0,2,0,"Wohnung",1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,"8820",49
286,1,0,0,0,0,0,0,0,0,2,0,"Attika",0,0,0,0,1,0,0,0,0,0,4.5,1,0,0,0,0,0,"9320",48
136,1,0,0,0,0,0,1,1,0,3,0,"Attika",0,0,0,0,1,0,0,1,0,0,2.5,1,0,0,0,0,0,"6613",35
117,0,0,0,0,0,0,0,0,0,7,0,"Attika",0,0,0,0,0,0,0,0,0,0,4.5,1,0,0,0,0,0,"3612",8
195,0,0,0,0,0,0,0,0,0,2,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,5.5,1,0,0,0,0,0,"3074",40
135,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,5.5,1,0,0,0,0,0,"1304",16
92,1,0,0,0,0,0,0,0,0,4,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,3.5,1,0,0,0,0,0,"1892",40
225,1,0,0,0,0,0,0,1,0,3,0,"Wohnung",1,0,0,0,1,0,0,0,0,0,6.5,1,0,0,0,0,0,"3818",11
28,1,0,0,0,1,0,0,0,0,2,0,"Wohnung",0,0,0,0,1,0,0,0,0,0,1.5,1,0,0,0,0,0,"7250",47
26,0,0,0,0,0,0,0,0,0,1,0,"Studio",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"8708",5
250,1,0,0,0,0,0,0,1,0,3,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,"1820",37
200,1,0,0,0,1,0,1,1,0,2,0,"Wohnung",1,0,0,0,1,0,0,0,0,0,7.5,1,0,0,0,0,0,"6340",42
104,1,0,0,0,0,0,0,1,0,1,0,"Wohnung",0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,"3963",10
59,0,0,0,0,0,0,0,0,0,2,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,2.5,1,0,0,0,0,0,"1009",0
90,1,0,0,0,0,0,0,1,0,2,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,3.5,1,0,0,0,0,0,"8494",7
81,0,0,0,0,0,0,0,1,0,1,0,"Attika",0,0,0,0,0,0,0,0,0,0,3.5,1,0,0,0,0,1,"5037",3
74,1,0,0,0,1,0,0,1,0,2,0,"Attika",1,0,0,0,1,1,0,0,0,0,2.5,1,0,0,0,0,1,"8604",7
138,1,0,0,0,1,0,0,1,0,1,0,"Wohnung",0,0,0,0,0,1,0,0,0,0,4.5,1,0,0,0,0,0,"1009",48
97,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,1,1,0,0,0,0,3.5,1,0,0,0,0,0,"1803",5
106,1,1,1,0,1,0,0,1,1,2,0,"Wohnung",0,1,0,0,0,0,0,0,0,0,3.5,1,0,0,0,0,0,"8877",7
150,1,0,0,0,0,0,1,1,0,3,0,"Wohnung",0,0,0,0,0,1,0,0,0,0,6,1,0,0,0,0,0,"1972",13
53,0,0,0,0,0,0,0,0,0,5,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,2.5,1,0,0,0,0,0,"1870",3
146,0,0,0,0,1,0,0,0,0,1,0,"Terrassenwohnung",0,0,0,0,0,1,0,0,0,0,4.5,1,0,0,0,0,1,"3966",4
106,0,0,0,0,0,0,0,0,0,3,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,3.5,1,0,0,0,0,0,"7554",9
60,1,0,0,0,0,0,0,1,0,1,0,"Wohnung",0,0,0,0,1,0,0,0,0,0,2.5,1,0,0,0,0,0,"6976",17
130,1,0,0,0,1,0,1,1,0,1,0,"Wohnung",1,0,0,0,1,0,0,0,0,0,5.5,1,0,0,0,0,1,"1020",45
110,1,0,0,0,1,0,1,1,0,5,0,"Attika",1,0,0,0,0,0,0,0,0,0,3.5,1,0,0,0,0,0,"3963",47
107,0,0,0,0,0,0,0,1,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,3.5,1,0,0,0,0,0,"3977",3
113,0,0,0,0,0,0,0,0,0,2,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,4.5,1,0,0,0,0,0,"1055",7
152,1,0,0,0,0,0,0,0,0,5,0,"Dachwohnung",0,0,0,0,0,0,0,0,0,0,5.5,1,0,0,0,0,0,"8489",25
96,1,0,0,0,1,0,1,1,0,4,0,"Wohnung",0,0,0,0,1,0,0,0,0,0,3.5,1,0,0,0,0,0,"6644",48
102,1,0,0,0,1,0,0,1,0,1,0,"Wohnung",1,0,0,0,0,1,0,0,0,0,3.5,1,0,0,0,0,0,"1745",0
95,1,0,0,0,0,0,1,0,0,1,0,"Wohnung",1,0,0,0,0,1,0,0,0,0,3.5,1,0,0,0,0,0,"6921",184
107,0,0,0,0,0,0,1,0,0,2,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,3.5,1,0,0,0,0,0,"1884",20
95,1,0,0,0,1,1,0,1,0,3,0,"Wohnung",1,0,1,0,1,1,0,0,0,0,3.5,1,0,0,0,0,1,"5606",2
117,1,1,0,0,1,0,0,1,0,3,0,"Dachwohnung",0,1,0,0,0,0,0,0,0,0,4.5,1,0,0,0,0,1,"3110",19
91,1,0,0,0,0,0,0,1,0,2,0,"Wohnung",0,0,0,0,0,1,0,0,0,0,3.5,1,0,0,0,0,0,"8575",1
44,0,0,0,0,0,0,0,0,0,3,0,"Wohnung",0,0,0,0,1,0,0,0,0,0,2.5,1,0,0,0,0,0,"3963",51
180,0,0,0,0,0,0,0,1,0,1,0,"Wohnung",1,0,0,0,1,0,0,0,0,0,6.5,1,0,0,0,0,0,"8712",20
25,0,0,0,0,0,0,0,0,0,3,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,2.5,1,0,0,0,0,0,"1005",40
122,1,0,0,0,1,0,0,1,0,-1,0,"Wohnung",0,0,0,0,1,0,0,0,0,0,4,1,0,0,0,0,0,"8044",47
122,1,0,0,0,0,0,1,1,0,1,0,"Wohnung",0,0,0,0,1,1,0,0,0,0,4,1,0,0,0,0,0,"1936",33
132,1,0,0,0,1,0,0,0,0,1,0,"Wohnung",0,0,0,0,1,0,0,0,0,0,5.5,1,0,0,0,0,0,"9034",46
137,1,0,0,0,0,0,0,0,0,4,0,"Maisonette",0,0,0,0,0,0,0,0,0,0,4.5,1,0,1,0,0,0,"1950",10
110,0,0,0,0,0,0,0,0,0,2,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,4.5,1,0,0,0,0,0,"1054",23
53,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,2.5,1,0,0,0,0,0,"1470",47
190,1,0,0,0,0,0,0,1,0,3,0,"Terrassenwohnung",1,0,0,0,1,1,0,0,0,0,5.5,1,0,0,0,0,0,"5610",5
110,1,0,0,0,0,0,0,0,0,2,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,4.5,1,0,0,0,0,0,"1373",22
177,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,6.5,1,0,0,0,0,0,"3925",50
189,1,0,0,0,0,0,0,1,0,1,0,"Wohnung",0,0,0,0,1,1,0,0,0,0,5.5,1,0,0,0,0,0,"5610",6
140,1,0,0,0,1,0,0,1,0,3,0,"Wohnung",1,0,0,0,1,0,0,0,0,0,5.5,1,0,0,0,0,0,"8200",15
110,0,0,0,0,0,0,0,1,0,2,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,4.5,1,0,0,0,0,0,"3946",34
240,1,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,1,0,0,0,0,6.5,1,0,0,0,0,0,"3900",28
168,1,0,0,0,0,0,0,1,0,1,0,"Maisonette",1,0,0,0,1,0,0,0,0,0,5.5,1,0,0,0,0,0,"4414",4
130,0,0,0,0,0,0,0,1,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,4.5,1,0,0,0,0,0,"6422",9
109,1,1,0,0,0,0,0,1,0,2,0,"Wohnung",0,0,0,0,0,0,1,0,0,0,3.5,1,0,1,0,0,0,"1018",13
360,0,0,0,0,1,0,1,0,0,2,0,"Attika",0,0,0,0,0,1,0,0,0,0,9.5,1,0,0,0,0,0,"1242",220
140,0,0,0,0,0,0,0,0,0,2,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,4.5,1,0,0,0,0,0,"9463",6
120,0,1,1,0,1,0,1,0,0,1,0,"Maisonette",0,1,0,0,0,0,0,0,0,0,4.5,1,0,1,1,0,0,"5400",34
83,1,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,1,0,0,0,0,3.5,1,0,0,0,0,0,"7460",27
90,0,0,0,0,1,0,0,1,0,1,0,"Wohnung",1,0,0,0,0,1,0,0,0,0,4,1,0,0,0,0,0,"7083",10
142,0,0,0,0,0,0,1,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,4.5,1,0,0,0,0,0,"3963",87
114,1,0,0,0,1,0,1,0,0,3,0,"Maisonette",1,0,0,0,1,1,0,0,0,0,4.5,1,0,0,0,0,0,"8166",25
67,1,0,0,0,0,0,0,1,0,2,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,3.5,1,0,0,0,0,0,"7270",110
106,1,0,0,0,1,0,0,1,0,2,0,"Wohnung",1,0,0,0,1,1,0,0,0,0,3.5,1,0,0,0,0,0,"6900",7
80,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,"3954",50
102,1,0,0,0,0,0,0,1,0,2,0,"Wohnung",0,0,1,0,0,0,0,0,0,0,3.5,1,0,0,0,0,0,"1595",5
188,1,0,0,0,0,0,0,1,0,5,0,"Wohnung",0,0,0,0,1,0,0,0,0,0,6,1,0,0,0,0,0,"1208",24
110,1,0,0,0,0,0,0,1,0,1,0,"Wohnung",0,1,0,0,1,0,0,0,0,0,3.5,1,0,0,0,0,1,"7078",7
74,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,4.5,1,0,0,0,0,0,"1882",37
100,1,0,0,0,0,0,0,1,0,3,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,4.5,1,0,0,0,0,0,"3963",40
128,1,0,0,0,0,0,0,1,0,2,0,"Wohnung",0,0,0,0,1,0,0,0,0,0,3.5,1,0,0,0,0,0,"8708",7
100,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,3.5,1,0,0,0,0,0,"6984",60
104,0,0,0,0,0,0,0,0,0,3,0,"Dachwohnung",0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,"9014",120
85,0,0,0,0,0,0,0,0,0,2,0,"Wohnung",0,0,0,0,0,1,0,0,0,0,2.5,1,0,0,0,0,0,"1321",47
164,1,0,0,0,0,0,0,1,0,3,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,"1218",50
145,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,4.5,1,0,0,0,0,0,"1873",26
123,1,0,0,0,0,0,0,1,0,1,0,"Wohnung",0,0,0,0,1,0,0,0,0,0,5.5,1,0,0,0,0,0,"7031",12
39,0,0,0,0,0,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,1,0,0,0,0,1.5,1,0,0,0,0,0,"1957",5
107,0,0,0,0,1,0,0,1,0,1,0,"Wohnung",1,0,0,0,0,0,0,0,0,0,3.5,1,0,0,0,0,0,"6045",3
180,1,0,0,0,1,0,1,1,0,3,0,"Dachwohnung",0,0,0,0,1,0,0,0,0,0,4,1,0,0,0,0,0,"3963",25
115,1,0,0,0,0,0,0,1,0,4,0,"Wohnung",0,0,0,0,1,0,0,0,0,0,4.5,1,0,0,0,0,0,"9014",13
131,0,1,1,0,1,0,0,1,1,1,0,"Wohnung",0,1,0,0,0,0,0,0,0,0,4.5,1,0,0,0,0,1,"9200",5
164,0,0,0,0,1,0,0,1,0,1,0,"Terrassenwohnung",0,0,0,0,1,1,0,0,0,0,5.5,1,0,0,0,0,0,"7312",7
146,0,0,0,0,0,0,0,0,0,2,0,"Wohnung",0,0,0,0,0,1,0,0,0,0,4.5,1,0,0,0,0,0,"1971",6
70,1,1,0,0,0,0,0,1,0,3,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,"8103",48
101,1,1,0,0,0,0,0,1,0,3,0,"Wohnung",0,1,0,0,0,0,0,0,0,0,3.5,1,0,0,0,0,0,"6442",1
138,0,0,0,0,0,0,0,0,0,2,0,"Attika",1,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,"1233",17
102,1,0,0,0,0,0,0,1,0,1,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,3.5,1,0,0,0,0,0,"3961",6
138,1,0,0,0,1,0,0,1,0,4,0,"Attika",0,0,0,0,0,1,0,0,0,0,4.5,1,0,0,0,0,0,"4543",2
61,1,0,0,0,1,0,0,0,0,1,0,"Wohnung",0,0,0,0,0,1,0,0,0,0,2.5,1,0,0,0,0,0,"6830",3
107,1,0,0,0,0,0,0,1,0,2,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,4.5,1,0,0,0,0,0,"8841",12
114,0,0,0,0,0,0,0,0,0,3,0,"Wohnung",0,0,0,0,0,0,0,0,0,0,5.5,1,0,0,0,0,0,"1033",7
